certamen;origen;fecha;anio;cerveceria;cerveza_ganadora;estilo;premio;medalla_base;tipo_premio;subcategoria;ciudad;pais
Copa Conquistadores - Chile;Nacional;2025-08;2025;Elfo Del Bosque;Blonde Ale;Blonde Ale;Bronce;Bronce;Beer;Style;Valdivia;Chile
Copa Capital Cervecera - Chile;Nacional;2025-07;2025;Elfo Del Bosque;Ira;Irish Red Ale;Plata;Plata;Beer;Style;Valdivia;Chile
Copa Conquistadores - Chile;Nacional;2025-08;2025;Elfo Del Bosque;IRA;Irish Red Ale;Plata;Plata;Beer;Style;Valdivia;Chile
World Beer Cup (WBC) - EEUU;Internacional;2016-04;2016;Elk Horn Brewery;Sasquatch Shadow;Oatmeal Stout;Bronce;Bronce;Beer;Style;Eugene;EEUU
World Beer Cup (WBC) - EEUU;Internacional;2018-04;2018;Elm City Brewing Co.;Abbey Dubbel;Specialty Saison;Oro;Oro;Beer;Style;Keene;EEUU
Cervecera del Pacífico - Mexico;Internacional;2025-03;2025;Elviaje Cervecería;La compa;Irish Red Ale;Oro;Oro;Beer;Style;San Jose;Costa Rica
World Beer Cup (WBC) - EEUU;Internacional;2014-04;2014;Elysian Brewing Co.;The Wise ESB;Extra Special Bitter;Bronce;Bronce;Beer;Style;Seattle;EEUU
World Beer Cup (WBC) - EEUU;Internacional;2012-04;2012;Elysian Brewing Co.;The Great Pumpkin;Pumpkin Beer;Bronce;Bronce;Beer;Style;Seattle;EEUU
CCA Copa Cervezas America - Chile;Nacional;2017-10;2017;Embotelladora Metropolitana;Antillanca Pale Lager;International Pilsner;Oro;Oro;Beer;Style; - ;Chile
CCA Copa Cervezas America - Chile;Nacional;2019-10;2019;Embotelladora Metropolitana;Antillanca - Sin Filtrar;Kellerbier;Oro;Oro;Beer;Style; - ;Chile
CCA Copa Cervezas America - Etapa Intern.- Chile;Nacional;2022-10;2022;Emperador;Ventisquero;Irish Dry Stout;Plata;Plata;Beer;Style; - ;Chile
Mitad del Mundo - Ecuador;Internacional;2025-07;2025;Encuentro Br.;Imperial Red;British Strong Ale;Bronce;Bronce;Beer;Style;Quito;Ecuador
Mitad del Mundo - Ecuador;Internacional;2025-07;2025;Encuentro Br.;Mente turbia;Brut Ipa;Plata;Plata;Beer;Style;Quito;Ecuador
World Beer Cup (WBC) - EEUU;Internacional;2014-04;2014;Endeavor Vintage Beer;Endeavor Vintage 2013 Growers Bright Ale;Smoke Beer;Bronce;Bronce;Beer;Style;Macquarie Centre;Australia
World Beer Cup (WBC) - EEUU;Internacional;2012-04;2012;Endeavour True Vintage Beer;Endeavour True Vintage 2011 Reserve Pale Ale;Smoke Beer;Plata;Plata;Beer;Style;Macquarie Centre;Australia
Brussels Beer Challenge;Bélgica;2022-10;2022;Engkanto Brewery;High Hive Honey Ale;Honey Beer;Silver Medal;Plata;Beer;BeerStyle;;Filipinas
World Beer Cup (WBC) - EEUU;Internacional;2023-04;2023;Epidemic Ales;Limelight;Fruit Beer;Plata;Plata;Beer;Style;Concord;EEUU
World Beer Cup (WBC) - EEUU;Internacional;2023-04;2023;Eppig Brewing;Meister;American Wheat Beer;Plata;Plata;Beer;Style;Vista;EEUU
World Beer Cup (WBC) - EEUU;Internacional;2023-04;2023;Eppig Brewing;Sinister Path;Export Stout;Bronce;Bronce;Beer;Style;Vista;EEUU
World Beer Cup (WBC) - EEUU;Internacional;2025-04;2025;Equal Parts Brewing;Pilsner Rešov;International Dark Lager;Plata;Plata;Beer;Style;Houston;EEUU
Copa Latinoamericana de Cervezas Artesanales - Peru;Internacional;2025-10;2025;Equinoccio Br.;OTOÑO;American Amber Lager;Bronce;Bronce;Beer;Style; - ;Ecuador
Mitad del Mundo - Ecuador;Internacional;2025-07;2025;Equinoccio Br. (Colab. Con Averno);SAL Y SABOR;Cerveza Pacha Mama;Plata;Plata;Beer;Style;QUITO;Ecuador
CCA Copa Cervezas America - Chile;Nacional;2024-10;2024;Eremita - Ermitaña;Mandanga;Experimental Beer;Plata;Plata;Beer;Style; - ;Costa Rica
CCA Copa Cervezas America - Chile;Nacional;2024-10;2024;Eremita - Ermitaña;Matusalén;Experimental Beer;Oro;Oro;Beer;Style; - ;Costa Rica
Cervecera del Pacífico - Mexico;Internacional;2025-03;2025;Eremita - Ermitaña;Mandanga;Experimental Beer;Plata;Plata;Beer;Style;San José;Costa Rica
Cervecera del Pacífico - Mexico;Internacional;2025-03;2025;Eremita - Ermitaña;Matusalén;Experimental Beer;Bronce;Bronce;Beer;Style;San José;Costa Rica
CCA Copa Cervezas America - Chile;Nacional;2024-10;2024;Eremita - Ermitaña;Animal de compañía;Historical Beer;Bronce;Bronce;Beer;Style; - ;Costa Rica
CCA Copa Cervezas America - Etapa Intern.- Chile;Nacional;2022-10;2022;Eremita - Ermitaña;Saisonnier Frambuesa;Specialty Saison;Best Beer - Copa;Oro;Beer;Cup; - ;Costa Rica
CCA Copa Cervezas America - Etapa Intern.- Chile;Nacional;2022-10;2022;Eremita - Ermitaña;Saisonnier Frambuesa;Wild Beer;Oro;Oro;Beer;Style; - ;Costa Rica
CCA Copa Cervezas America - Chile;Nacional;2023-10;2023;Eremita - Ermitaña;Saisonnier Morabana;Wood Aged Sour;Oro;Oro;Beer;Style; - ;Costa Rica
World Beer Cup (WBC) - EEUU;Internacional;2023-04;2023;Escape Brewing Co.;Poolside Chill;Historical Beer;Oro;Oro;Beer;Style;Trinity;EEUU
Mitad del Mundo - Ecuador;Internacional;2025-07;2025;Escondido;Bardo;American Ipa;Oro;Oro;Beer;Style;Mar del Plata;Argentina
CCA Copa Cervezas America - Chile;Nacional;2023-10;2023;Escondido Brew.; - ; - ;Best Brew - Bronce;Bronce;Brew.;Cup; - ;Argentina
CCA Copa Cervezas America - Chile;Nacional;2023-10;2023;Escondido Brew.;Indo IPA;American Ipa;Oro;Oro;Beer;Style; - ;Argentina
CCA Copa Cervezas America - Chile;Nacional;2023-10;2023;Escondido Brew.;Yakuza;Session Beer;Oro;Oro;Beer;Style; - ;Argentina
CCA Copa Cervezas America - Chile;Nacional;2025-10;2025;Especial De La Casa;Alameda Beer Co.;American Amber Ale;Oro;Oro;Beer;Style;Santiago;Chile
Copa Conquistadores - Chile;Nacional;2025-08;2025;Estación;Estación Andalien;Brown Porter;Plata;Plata;Beer;Style;Cabrero;Chile
Copa Conquistadores - Chile;Nacional;2025-08;2025;Estación;Barrio Estación;Scottish Export Ale;Plata;Plata;Beer;Style;Cabrero;Chile
Copa Conquistadores - Chile;Nacional;2025-08;2025;Estero;Flama;American Amber Lager;Plata;Plata;Beer;Style;Concepcion;Chile
Concursos Brasil Cup - Brasil;Internacional;2025-08;2025;Estrella Galicia;Estrella Galicia Lager;International Pilsner;Plata;Plata;Beer;Style; - ;Brasil
Concursos Brasil Cup - Brasil;Internacional;2025-08;2025;Estrella Galicia;Estrella Galicia 0,0;Lager S/Alcohol;Plata;Plata;Beer;Style; - ;Brasil
Concursos Brasil Cup - Brasil;Internacional;2025-08;2025;Estrella Galicia;Sin info en la Copa;Marzen;Plata;Plata;Beer;Style; - ;Brasil
Concursos Brasil Cup - Brasil;Internacional;2025-08;2025;Estrella Galicia;Sin info en la Copa;Strong Ale;Oro;Oro;Beer;Style; - ;Brasil
World Beer Cup (WBC) - EEUU;Internacional;2025-04;2025;Eudora Brewing Co.;Mother Fuggle;Brown Porter;Plata;Plata;Beer;Style;Kettering;EEUU
Copa Latinoamericana de Cervezas Artesanales - Peru;Internacional;2025-10;2025;Eureka (Colab. Con La Ramada Br.);Otra más para el cuaderno;Smoke Beer;Bronce;Bronce;Beer;Style; - ;Ecuador
Copa Latinoamericana de Cervezas Artesanales - Peru;Internacional;2025-10;2025;Eureka Averno (Colab. Con La Ramada Br.);bizcocho ahumado;Smoke Porter;Plata;Plata;Beer;Style; - ;Ecuador
Copa Conquistadores - Chile;Nacional;2025-08;2025;Eureka Brewlab;Funky Hoppy Party;Experimental Ipa;Oro;Oro;Beer;Style;Santiago;Chile
Copa Latinoamericana de Cervezas Artesanales - Peru;Internacional;2025-10;2025;Eureka Brewlab;Funky Hoppy Party;Experimental Ipa;Oro;Oro;Beer;Style;Santiago;Chile
World Beer Cup (WBC) - EEUU;Internacional;2022-04;2022;Evans Brewing Co.;Pollen Nation Honey Blonde;Honey Beer;Bronce;Bronce;Beer;Style;Corona;EEUU
World Beer Cup (WBC) - EEUU;Internacional;2025-04;2025;Everywhere;Shifted Visions;Hazy Ipa;Oro;Oro;Beer;Style;Orange;EEUU
World Beer Cup (WBC) - EEUU;Internacional;2024-04;2024;Everywhere;Branching Out;Hoppy Lager;Plata;Plata;Beer;Style;Orange;EEUU
Brussels Beer Challenge;Bélgica;2021-10;2021;Evo Srl;John Hops;Double Ipa;Gold Medal;Oro;Beer;BeerStyle;;Italia
Brussels Beer Challenge;Bélgica;2019-10;2019;Evo Srl;The Wall Kamaleon Rauch;Smoked Beer;Bronze Medal;Bronce;Beer;BeerStyle;;Italia
World Beer Cup (WBC) - EEUU;Internacional;2023-04;2023;Ex Novo Brewing Co. - Corrales;V for Vienna;International Dark Lager;Bronce;Bronce;Beer;Style;Corrales;EEUU
World Beer Cup (WBC) - EEUU;Internacional;2022-04;2022;Ex Novo Brewing Co. - Corrales;V For Vienna;International Dark Lager;Plata;Plata;Beer;Style;Corrales;EEUU
World Beer Cup (WBC) - EEUU;Internacional;2024-04;2024;Excelsior Brewing Co.;Big Island Citrus Blonde Ale;Fruit Beer;Plata;Plata;Beer;Style;Excelsior;EEUU
World Beer Cup (WBC) - EEUU;Internacional;2025-04;2025;Exile Brewing Co.;G.G.;Hoppy Lager;Oro;Oro;Beer;Style;Des Moines;EEUU
World Beer Cup (WBC) - EEUU;Internacional;2024-04;2024;Exile Brewing Co.;G.G.;Hoppy Lager;Plata;Plata;Beer;Style;Des Moines;EEUU
Copa Patagónica de Cervezas - Argentina;Internacional;2025-10;2025;Experimento 163A;David Riveros Strange;Doppelbock;Oro;Oro;Beer;Style;Punta Arenas;Chile
Copa Patagónica de Cervezas - Argentina;Internacional;2025-10;2025;Experimento 163A;Irish Stout;Irish Stout;Bronce;Bronce;Beer;Style;Punta Arenas;Chile
World Beer Cup (WBC) - EEUU;Internacional;2022-04;2022;Fabbrica Della Birra Tenute Collesi;Collesi Rossa;Specialty Saison;Bronce;Bronce;Beer;Style;Appecchio;Italia
Cervecera del Pacífico - Mexico;Internacional;2025-03;2025;Fabrica De  La Ruina;Sonora Ale;Cream Ale;Plata;Plata;Beer;Style;Hermosillo;México
Cervecera del Pacífico - Mexico;Internacional;2025-03;2025;Fabrica De  La Ruina;Mexa Porter;Herb & Spice Beer;Plata;Plata;Beer;Style;Hermosillo;México
Cervecera del Pacífico - Mexico;Internacional;2025-03;2025;Fabrica De  La Ruina;Black Lager;Schwarzbier;Oro;Oro;Beer;Style;Hermosillo;México
Cervecera del Pacífico - Mexico;Internacional;2025-03;2025;Fabrica De  La Ruina;Churea;West Coast Ipa;Oro;Oro;Beer;Style;Hermosillo;México
Cervecera del Pacífico - Mexico;Internacional;2025-03;2025;Fábrica De S Tarabaña;Chula Vista;American Ipa;Oro;Oro;Beer;Style;Lerma;México
Cervecera del Pacífico - Mexico;Internacional;2025-03;2025;Fábrica De S Tarabaña;Ferus Diabolus;Belgian Strong Blonde Ale;Plata;Plata;Beer;Style;Lerma;México
Cervecera del Pacífico - Mexico;Internacional;2025-03;2025;Fábrica De S Tarabaña;San Mateo No.VIII;Belgian Tripel;Oro;Oro;Beer;Style;Lerma;México
Cervecera del Pacífico - Mexico;Internacional;2025-03;2025;Fábrica De S Tarabaña;Magma;Double Ipa;Oro;Oro;Beer;Style;Lerma;México
Cervecera del Pacífico - Mexico;Internacional;2025-03;2025;Fábrica De S Tarabaña;Ónix (Black Rye Cold IPA);Experimental Ipa;Plata;Plata;Beer;Style;Lerma;México
Cervecera del Pacífico - Mexico;Internacional;2025-03;2025;Fábrica De S Tarabaña;Caliza;Hazy Ipa;Plata;Plata;Beer;Style;Lerma;México
Copa Centro MX - Mexico;Internacional;2025-05;2025;Fábrica De Tarabaña;San Mateo No.VIII;Belgian Tripel;Oro;Oro;Beer;Style;Lerma;México
Copa Centro MX - Mexico;Internacional;2025-05;2025;Fábrica De Tarabaña;San Mateo No.VIII;Belgian Tripel;Plata;Plata;Beer;Style;Lerma;México
Copa Centro MX - Mexico;Internacional;2025-05;2025;Fábrica De Tarabaña;Caliza;Hazy Ipa;Bronce;Bronce;Beer;Style;Lerma;México
Copa Centro MX - Mexico;Internacional;2025-05;2025;Fabrica De Tarabaña (Colab. Con Third Eye Br. Co. (hamilton));Tercer Ojo;Mexican Pale Lager;Oro;Oro;Beer;Style;Lerma;México
Concursos Brasil Cup - Brasil;Internacional;2025-08;2025;Fábula Cervejas Especiais;Fábula Pilsen;American Lager;Plata;Plata;Beer;Style; - ;Brasil
World Beer Cup (WBC) - EEUU;Internacional;2023-04;2023;Faction Brewing;Black Hoodie;International Dark Lager;Plata;Plata;Beer;Style;Alameda;EEUU
World Beer Cup (WBC) - EEUU;Internacional;2024-04;2024;Faction Brewing;Pale 586;International Pale Ale;Oro;Oro;Beer;Style;Alameda;EEUU
World Beer Cup (WBC) - EEUU;Internacional;2023-04;2023;Faction Brewing;Pale 586;International Pale Ale;Oro;Oro;Beer;Style;Alameda;EEUU
World Beer Cup (WBC) - EEUU;Internacional;2018-04;2018;Faction Brewing Co.;Faction Red;Double Ipa;Plata;Plata;Beer;Style;Alameda;EEUU
CCA Copa Cervezas America - Chile;Nacional;2019-10;2019;Fag Industria E Comercio Bebidas;LEUVEN DARK WOLF QUADRUPEL;Belgian Quadrupel;Bronce;Bronce;Beer;Style;Brasil;Brasil
World Beer Cup (WBC) - EEUU;Internacional;2025-04;2025;Fair Isle Brewing;Bobbi;Brett Beer;Plata;Plata;Beer;Style;Seattle;EEUU
World Beer Cup (WBC) - EEUU;Internacional;2023-04;2023;Fair Isle Brewing;Knitting Circle S3 Batch C;Brett Beer;Oro;Oro;Beer;Style;Seattle;EEUU
World Beer Cup (WBC) - EEUU;Internacional;2023-04;2023;Fair Isle Brewing;Tove;Brett Beer;Bronce;Bronce;Beer;Style;Seattle;EEUU
CCA Copa Cervezas America - Chile;Chile;2018-10;2018;Falke Bier;juliana falcone;American Pale Ale;Plata;Plata;Beer;Style; - ;Brasil
World Beer Cup (WBC) - EEUU;Internacional;2016-04;2016;Fall Brewing Co.;Bourbon Barrel Aged Jinx Remover;Brett Beer;Oro;Oro;Beer;Style;San Diego;EEUU
World Beer Cup (WBC) - EEUU;Internacional;2024-04;2024;Fall Brewing Co. - Production;Tora!;International Lager;Bronce;Bronce;Beer;Style;San Diego;EEUU
World Beer Cup (WBC) - EEUU;Internacional;2022-04;2022;Familienbrauerei Bauhoefer;Bauhoefers Maibock;European Dark Lager;Oro;Oro;Beer;Style;Renchen;Alemania
World Beer Cup (WBC) - EEUU;Internacional;2016-04;2016;Familienbrauerei Bauhoefer;Ulmer Hexensud;Kellerbier or Zwickelbier;Plata;Plata;Beer;Style;Renchen;Alemania
World Beer Cup (WBC) - EEUU;Internacional;2012-04;2012;Familienbrauerei Bauhöfer;Der Ulmer Maibock;Smoke Beer;Plata;Plata;Beer;Style;Renchen;Alemania
World Beer Cup (WBC) - EEUU;Internacional;2014-04;2014;Familienbrauerei Bauhöfer;Ulmer Maibock;Smoke Beer;Bronce;Bronce;Beer;Style;Renchen;Alemania
World Beer Cup (WBC) - EEUU;Internacional;2012-04;2012;Familienbrauerei M. Ketterer;Ketterer Zwickel Pils;Kellerbier/Zwickelbier;Oro;Oro;Beer;Style;Hornberg;Alemania
World Beer Cup (WBC) - EEUU;Internacional;2012-04;2012;Familienbrauerei M. Ketterer;Ketterer Ur-Weisse kristall;Smoke Beer;Bronce;Bronce;Beer;Style;Hornberg;Alemania
Brussels Beer Challenge;Bélgica;2020-10;2020;Familienbrauerei M. Ketterer GmbH & Co. KG;Ketterer Edel;German  Marzen;Silver Medal;Plata;Beer;BeerStyle;;Alemania
Brussels Beer Challenge;Bélgica;2019-10;2019;Familienbrauerei M. Ketterer GmbH & Co. KG;Ketterer Pils;German  Pils;Bronze Medal;Bronce;Beer;BeerStyle;;Alemania
Brussels Beer Challenge;Bélgica;2020-10;2020;Familienbrauerei M. Ketterer GmbH & Co. KG;Ketterer Zwickel-pils;German  Pils;Bronze Medal;Bronce;Beer;BeerStyle;;Alemania
Brussels Beer Challenge;Bélgica;2021-10;2021;Familienbrauerei M. Ketterer GmbH & Co. KG;Ketterer Hell;Helles;Silver Medal;Plata;Beer;BeerStyle;;Alemania
Brussels Beer Challenge;Bélgica;2018-10;2018;Familienbrauerei M. Ketterer GmbH & Co. KG;Ketterer Ur-Weisse hell;Weizen;Silver Medal;Plata;Beer;BeerStyle;;Alemania
Brussels Beer Challenge;Bélgica;2020-10;2020;Familienbrauerei M. Ketterer GmbH & Co. KG;Ketterer Ur-Weisse hell;Weizen;Bronze Medal;Bronce;Beer;BeerStyle;;Alemania
World Beer Cup (WBC) - EEUU;Internacional;2024-04;2024;Far Field Beer Co.;INFRARED;Double Hazy Ipa;Oro;Oro;Beer;Style;Lawndale;EEUU
World Beer Cup (WBC) - EEUU;Internacional;2025-04;2025;Far Field Beer Co.;Krispi Kiwi;Hoppy Lager;Bronce;Bronce;Beer;Style;Lawndale;EEUU
World Beer Cup (WBC) - EEUU;Internacional;2022-04;2022;Far Yeast Brewing Co.;Far Yeast Tokyo White;Specialty Saison;Bronce;Bronce;Beer;Style;Kosuge Village;Japón
Brussels Beer Challenge;Bélgica;2023-10;2023;Far Yeast Brewing Company;Tokyo White;Classic Saison;Bronze Medal;Bronce;Beer;BeerStyle;;Japón
Brussels Beer Challenge;Bélgica;2023-10;2023;Far Yeast Brewing Company;Offtrail Trick Or Treat Yourself;Speciality beer (Higher than 7 ABV);Silver Medal;Plata;Beer;BeerStyle;;Japón
Brussels Beer Challenge;Bélgica;2023-10;2023;Far Yeast Brewing Company;The Headwaters Ipa;Speciality beer (Less than 7 ABV);Silver Medal;Plata;Beer;BeerStyle;;Japón
Copa Guarani De Cervezas - Paraguay;Internacional;2025-08;2025;Fario;Fario American Stout;American Stout;Oro;Oro;Beer;Style;Coyhaique;Chile
BBA, Brazilian International Beer Awards;Internacional;2025-11;2025;Fario;Golden Ale;Blonde Ale;Oro;Oro;Beer;Style;Coyhaique;Chile
Copa Guarani De Cervezas - Paraguay;Internacional;2025-08;2025;Fario;Fario Ají Verde;Chili Beer;Plata;Plata;Beer;Style;Coyhaique;Chile
Copa Conquistadores - Chile;Nacional;2025-08;2025;Fario;fario ají verde;Chili Pepper Beer;Bronce;Bronce;Beer;Style;Coyhaique;Chile
Cervecera del Pacífico - Mexico;Internacional;2025-03;2025;Farland Aleworks;Rebels' Lager;Mexican Pale Lager;Oro;Oro;Beer;Style;Tijuana;México
World Beer Cup (WBC) - EEUU;Internacional;2016-04;2016;Farnam House Brewing Co.;Farnam House Biere de Garde;Light Lager;Plata;Plata;Beer;Style;Omaha;EEUU
BBA, Brazilian International Beer Awards;Internacional;2025-11;2025;Faroeste Beer;Barley Wine;British Barley Wine;Bronce;Bronce;Beer;Style; - ;Brasil
CCA Copa Cervezas America - Etapa Nac.- Chile;Nacional;2022-10;2022;Faroeste Beer;FAROESTE BEER - JANE MF SOUR;Catharina Sour;Bronce;Bronce;Beer;Style; - ;Brasil
CCA Copa Cervezas America - Etapa Intern.- Chile;Nacional;2022-10;2022;Faroeste Beer;FAROESTE BEER - EMMA BLACKBERRY;English Brown Ale;Plata;Plata;Beer;Style; - ;Brasil
BBA, Brazilian International Beer Awards;Internacional;2025-11;2025;Faroeste Beer;Dry Stout;Irish Dry Stout;Plata;Plata;Beer;Style; - ;Brasil
BBA, Brazilian International Beer Awards;Internacional;2025-11;2025;Faroeste Beer;Emma Blackberry;Robust Porter;Oro;Oro;Beer;Style; - ;Brasil
World Beer Cup (WBC) - EEUU;Internacional;2018-04;2018;Fat Bottom Brewing Co.;Wallflower Spring Saison;Fruit Wheat Beer;Bronce;Bronce;Beer;Style;Nashville;EEUU
World Beer Cup (WBC) - EEUU;Internacional;2018-04;2018;Fat Bottom Brewing Co.;The Baroness;Herb & Spice Beer;Plata;Plata;Beer;Style;Nashville;EEUU
World Beer Cup (WBC) - EEUU;Internacional;2024-04;2024;Fat Head’s Brewery;Goggle Fogger;Contemporary Gose;Oro;Oro;Beer;Style;Middleburg Heights;EEUU
World Beer Cup (WBC) - EEUU;Internacional;2024-04;2024;Fat Head’s Brewery;Dunkleosteus;Contemporary Gose;Plata;Plata;Beer;Style;Middleburg Heights;EEUU
World Beer Cup (WBC) - EEUU;Internacional;2023-04;2023;Fat Head’s Brewery;AlpenGlow;Contemporary Gose;Oro;Oro;Beer;Style;Middleburg Heights;EEUU
World Beer Cup (WBC) - EEUU;Internacional;2014-04;2014;Fat Head’s Brewery;Head Hunter;Golden or Blonde Ale;Plata;Plata;Beer;Style;Middleburg Heights;EEUU
World Beer Cup (WBC) - EEUU;Internacional;2024-04;2024;Fat Head’s Brewery;Bone Head;Strong Red Ale;Oro;Oro;Beer;Style;Middleburg Heights;EEUU
World Beer Cup (WBC) - EEUU;Internacional;2023-04;2023;Fat Head’s Brewery;Bone Head;Strong Red Ale;Oro;Oro;Beer;Style;Middleburg Heights;EEUU
World Beer Cup (WBC) - EEUU;Internacional;2022-04;2022;Fat Head’s Brewery - Middleburg Heights;Goggle Fogger;Contemporary Gose;Oro;Oro;Beer;Style;Middleburg Heights;EEUU
World Beer Cup (WBC) - EEUU;Internacional;2016-04;2016;Fat Head’s Brewery - Middleburg Heights;Hop JuJu Imperial IPA;Double Ipa;Oro;Oro;Beer;Style;Middleburg Heights;EEUU
World Beer Cup (WBC) - EEUU;Internacional;2016-04;2016;Fat Head’s Brewery - Middleburg Heights;Midnight Moonlight;Imperial Red Ale;Bronce;Bronce;Beer;Style;Middleburg Heights;EEUU
World Beer Cup (WBC) - EEUU;Internacional;2023-04;2023;Fat Head’s Brewery & Saloon;Hop Stalker;Experimental Beer;Bronce;Bronce;Beer;Style;North Olmsted;EEUU
World Beer Cup (WBC) - EEUU;Internacional;2014-04;2014;Fat Head’s Brewery & Saloon;Bonehead;Imperial Red Ale;Plata;Plata;Beer;Style;North Olmsted;EEUU
World Beer Cup (WBC) - EEUU;Internacional;2023-04;2023;Fat Head’s Brewery & Saloon;Head Hunter;Strong Red Ale;Oro;Oro;Beer;Style;North Olmsted;EEUU
World Beer Cup (WBC) - EEUU;Internacional;2012-04;2012;Fat Heads Brewery;Battle Axe Baltic Porter;Coffee Beer;Plata;Plata;Beer;Style;North Olmsted;EEUU
World Beer Cup (WBC) - EEUU;Internacional;2012-04;2012;Fat Heads Brewery;Head Hunter IPA;Golden or Blonde Ale;Plata;Plata;Beer;Style;North Olmsted;EEUU
World Beer Cup (WBC) - EEUU;Internacional;2025-04;2025;Fat Heads Brewery;Apres Hefe;Gose;Oro;Oro;Beer;Style;Middleburg Heights;EEUU
World Beer Cup (WBC) - EEUU;Internacional;2025-04;2025;Fat Heads Brewery;Alpenglow;Gose;Plata;Plata;Beer;Style;Middleburg Heights;EEUU
World Beer Cup (WBC) - EEUU;Internacional;2025-04;2025;Fat Heads Brewery;Battle Axe;Strong Porter;Oro;Oro;Beer;Style;Middleburg Heights;EEUU
World Beer Cup (WBC) - EEUU;Internacional;2018-04;2018;Fat Heads Brewery - Middleburg Heights;Midnight Moonlight;Imperial Red Ale;Plata;Plata;Beer;Style;Middleburg Heights;EEUU
World Beer Cup (WBC) - EEUU;Internacional;2018-04;2018;Fat Heads Brewery - North Olmsted;AlpenGlow;Dark Lager;Oro;Oro;Beer;Style;North Olmstead;EEUU
CCA Copa Cervezas America - Etapa Intern.- Chile;Nacional;2022-10;2022;Faucaria Craft Beer;IPA MOLOTOV;American Ipa;Oro;Oro;Beer;Style; - ;Argentina
CCA Copa Cervezas America - Etapa Nac.- Chile;Nacional;2022-10;2022;Faucaria Craft Beer;INTRUDER;American Ipa;Plata;Plata;Beer;Style; - ;Argentina
CCA Copa Cervezas America - Chile;Nacional;2023-10;2023;Faucaria Craft Beer;KOLSCH;Golden or Blonde Ale;Bronce;Bronce;Beer;Style; - ;Argentina
CCA Copa Cervezas America - Etapa Nac.- Chile;Nacional;2022-10;2022;Faucaria Craft Beer;GRIZZLY red ipa;Red Ipa;Oro;Oro;Beer;Style; - ;Argentina
CCA Copa Cervezas America - Chile;Nacional;2019-10;2019;Fauno;FAUNO ESCOCES;Wee Heavy;Oro;Oro;Beer;Style; - ;Argentina
Cervecera del Pacífico - Mexico;Internacional;2025-03;2025;Fausto;Amber Lager;American Amber Lager;Oro;Oro;Beer;Style;Monterrey;México
Cervecera del Pacífico - Mexico;Internacional;2025-03;2025;Fausto;Shooting Hops;American Pale Ale;Bronce;Bronce;Beer;Style;Monterrey;México
Cervecera del Pacífico - Mexico;Internacional;2025-03;2025;Fausto;Bollocks;Extra Special Bitter;Bronce;Bronce;Beer;Style;Monterrey;México
Brussels Beer Challenge;Bélgica;2018-10;2018;Fauve Craft Bière;Fauve Craft Bière - Première Fois;American Pale Ale;Gold Medal;Oro;Beer;BeerStyle;;Francia
